CustomerID,Recency,Frequency,Monetary,Segment
16849.0,186,1,124.57,Standard
16850.0,333,1,332.41,Standard
16851.0,3,3,342.45,Standard
16852.0,9,2,144.91,Standard
16854.0,416,2,1408.96,Clients à risque
16855.0,23,2,328.40000000000003,Standard
16856.0,14,3,358.49,Standard
16857.0,442,1,352.8,Clients à risque
16858.0,368,10,4292.59,Top Clients
16859.0,144,7,1932.41,Standard
16860.0,452,3,1610.62,Clients à risque
16861.0,59,5,946.59,Standard
16862.0,546,4,662.33,Clients à risque
16863.0,30,3,834.27,Standard
16864.0,433,2,409.25,Clients à risque
16865.0,401,1,130.95,Clients à risque
16866.0,140,3,207.74,Standard
16867.0,689,1,76.74000000000001,Clients à risque
16868.0,393,3,384.56,Clients à risque
16869.0,22,4,817.12,Standard
16870.0,468,1,450.16,Clients à risque
16871.0,21,6,2812.34,Standard
16872.0,76,6,1213.13,Standard
16873.0,4,12,14617.39,Top Clients
16874.0,378,1,209.89000000000001,Standard
16875.0,66,11,4234.53,Top Clients
16876.0,403,1,136.01,Clients à risque
16877.0,11,6,846.62,Standard
16878.0,83,1,13.3,Standard
16880.0,30,8,1813.21,Standard
16881.0,66,1,432.0,Standard
16882.0,66,3,705.12,Standard
16883.0,186,19,2246.06,Standard
16884.0,37,4,1070.97,Standard
16885.0,14,4,684.6,Standard
16886.0,455,1,134.0,Clients à risque
16887.0,34,3,658.17,Standard
16888.0,400,3,434.2,Clients à risque
16889.0,194,6,2526.65,Standard
16890.0,476,3,285.41,Clients à risque
16891.0,1,11,1727.94,Standard
16892.0,0,7,754.75,Standard
16893.0,366,2,249.89000000000001,Standard
16894.0,501,3,1306.96,Clients à risque
16895.0,64,5,1102.9,Standard
16896.0,554,1,103.95,Clients à risque
16897.0,298,2,289.78,Standard
16898.0,25,5,885.21,Standard
16899.0,7,8,1695.77,Standard
16900.0,16,3,887.11,Standard
16901.0,728,1,204.26,Clients à risque
16902.0,115,1,1706.88,Standard
16903.0,28,3,1041.75,Standard
16904.0,3,21,4675.36,Top Clients
16905.0,4,17,4706.77,Top Clients
16906.0,81,7,1410.92,Standard
16907.0,28,9,1470.89,Standard
16908.0,721,1,252.59,Clients à risque
16909.0,71,1,379.14,Standard
16910.0,3,8,1508.96,Standard
16911.0,635,2,255.25,Clients à risque
16912.0,28,15,4460.51,Top Clients
16913.0,289,3,423.91,Standard
16914.0,35,1,183.76,Standard
16915.0,8,11,1543.18,Standard
16916.0,23,4,902.02,Standard
16917.0,276,2,1851.88,Standard
16918.0,49,16,3206.54,Top Clients
16919.0,155,24,4909.66,Top Clients
16920.0,410,1,355.45,Clients à risque
16921.0,60,3,409.21,Standard
16922.0,572,1,611.08,Clients à risque
16923.0,11,32,13157.130000000001,Top Clients
16924.0,20,3,829.89,Standard
16925.0,539,1,125.65,Clients à risque
16926.0,370,5,1169.6100000000001,Standard
16927.0,115,3,543.05,Standard
16928.0,79,29,3897.5299999999997,Top Clients
16929.0,3,7,1295.39,Standard
16930.0,25,3,378.89,Standard
16931.0,4,23,5032.22,Top Clients
16932.0,52,3,412.55,Standard
16933.0,0,9,3099.3,Top Clients
16934.0,54,6,2083.14,Standard
16935.0,381,3,530.86,Clients à risque
16936.0,25,2,548.29,Standard
16937.0,498,1,196.25,Clients à risque
16938.0,8,9,6995.360000000001,Top Clients
16939.0,488,3,433.84999999999997,Clients à risque
16940.0,51,8,6427.66,Top Clients
16941.0,611,1,33.0,Clients à risque
16942.0,12,9,1904.99,Standard
16943.0,211,5,1299.49,Standard
16944.0,609,1,101.36,Clients à risque
16945.0,21,33,8548.16,Top Clients
16946.0,382,5,1222.04,Clients à risque
16947.0,235,5,955.21,Standard
16948.0,138,7,868.77,Standard
16949.0,3,6,1286.27,Standard
16950.0,56,10,3541.77,Top Clients
16951.0,134,3,1277.75,Standard
16952.0,108,5,795.83,Standard
16953.0,29,1,20.8,Standard
16954.0,0,20,6081.88,Top Clients
16955.0,184,6,1120.31,Standard
16956.0,17,1,308.74,Standard
16957.0,238,2,416.64,Standard
16958.0,434,1,778.49,Clients à risque
16959.0,86,1,117.35000000000001,Standard
16960.0,38,8,1990.88,Standard
16961.0,115,3,794.56,Standard
16962.0,409,1,251.04,Clients à risque
16963.0,186,1,110.55000000000001,Standard
16964.0,732,2,207.85,Clients à risque
16965.0,226,1,201.19,Standard
16966.0,7,7,2154.97,Standard
16967.0,188,1,319.02,Standard
16968.0,3,2,439.43,Standard
16969.0,38,3,650.41,Standard
16970.0,625,1,71.4,Clients à risque
16971.0,37,1,357.21,Standard
16972.0,382,2,749.0,Clients à risque
16973.0,385,1,127.0,Clients à risque
16974.0,522,2,365.5,Clients à risque
16975.0,422,3,926.12,Clients à risque
16976.0,266,1,251.51999999999998,Standard
16977.0,394,4,496.0,Clients à risque
16978.0,77,3,768.88,Standard
16979.0,3,9,2859.74,Top Clients
16980.0,254,3,1422.83,Standard
16982.0,60,1,384.06,Standard
16983.0,12,11,3490.53,Top Clients
16984.0,87,9,10350.53,Top Clients
16985.0,16,23,10923.16,Top Clients
16986.0,29,11,4888.75,Top Clients
16987.0,2,11,2521.4,Top Clients
16988.0,4,2,382.67,Standard
16989.0,6,6,1133.25,Standard
16990.0,218,2,344.0,Standard
16991.0,420,1,1041.21,Clients à risque
16992.0,10,13,5476.5,Top Clients
16993.0,463,2,1950.95,Clients à risque
16996.0,29,9,2123.61,Standard
16997.0,287,3,702.0,Standard
16998.0,149,5,402.0,Standard
16999.0,22,2,484.82,Standard
17000.0,395,2,406.3,Clients à risque
17001.0,0,19,6640.8,Top Clients
17002.0,85,7,2571.55,Standard
17003.0,401,4,828.21,Clients à risque
17004.0,45,4,2324.36,Standard
17005.0,470,2,622.36,Clients à risque
17006.0,4,8,1635.27,Standard
17007.0,50,7,1120.1000000000001,Standard
17008.0,428,1,81.36,Clients à risque
17009.0,550,1,242.06,Clients à risque
17010.0,17,1,195.36,Standard
17011.0,29,3,671.7,Standard
17012.0,724,1,360.61,Clients à risque
17014.0,7,3,583.4300000000001,Standard
17015.0,28,3,1838.61,Standard
17016.0,576,1,552.4,Clients à risque
17017.0,2,29,12576.99,Top Clients
17018.0,40,6,2287.7,Standard
17019.0,10,11,3602.29,Top Clients
17020.0,541,2,935.62,Clients à risque
17021.0,441,6,1182.22,Clients à risque
17022.0,30,2,260.0,Standard
17023.0,416,3,800.1800000000001,Clients à risque
17024.0,44,3,95.85,Standard
17025.0,60,5,1349.67,Standard
17026.0,184,3,175.83,Standard
17027.0,78,9,1310.63,Standard
17028.0,580,3,1593.83,Clients à risque
17029.0,110,7,2137.3,Standard
17030.0,63,1,146.87,Standard
17031.0,11,6,2773.85,Standard
17032.0,547,8,2984.32,Clients à risque
17033.0,85,4,1332.79,Standard
17034.0,15,5,1276.42,Standard
17035.0,245,4,613.59,Standard
17036.0,382,1,176.9,Clients à risque
17037.0,87,1,1267.32,Standard
17038.0,29,2,743.17,Standard
17039.0,603,1,1954.99,Clients à risque
17040.0,137,2,463.25,Standard
17041.0,26,6,1655.2,Standard
17042.0,2,5,1036.58,Standard
17043.0,31,8,2593.65,Top Clients
17044.0,24,12,11962.300000000001,Top Clients
17045.0,112,5,827.6800000000001,Standard
17046.0,156,5,1906.07,Standard
17047.0,84,6,2289.23,Standard
17048.0,117,7,2071.68,Standard
17049.0,2,19,9942.53,Top Clients
17050.0,95,11,4648.59,Top Clients
17051.0,193,4,706.49,Standard
17052.0,27,1,399.09,Standard
17053.0,130,1,498.48,Standard
17054.0,27,5,1356.33,Standard
17055.0,445,1,232.85000000000002,Clients à risque
17056.0,737,1,128.60000000000002,Clients à risque
17057.0,595,1,294.74,Clients à risque
17058.0,81,3,1179.89,Standard
17059.0,29,9,4864.57,Top Clients
17060.0,265,1,234.24,Standard
17061.0,73,11,5232.2300000000005,Top Clients
17062.0,313,6,889.75,Standard
17063.0,20,13,3638.53,Top Clients
17064.0,58,3,855.45,Standard
17065.0,637,2,194.7,Clients à risque
17066.0,725,1,228.34,Clients à risque
17067.0,724,3,454.54,Clients à risque
17068.0,11,47,8987.68,Top Clients
17069.0,27,14,5517.2300000000005,Top Clients
17070.0,113,2,437.42,Standard
17071.0,27,13,3793.71,Top Clients
17072.0,624,1,273.35,Clients à risque
17073.0,17,4,1446.09,Standard
17074.0,562,1,203.05,Clients à risque
17075.0,17,10,2236.63,Standard
17076.0,35,6,1242.75,Standard
17077.0,577,1,306.0,Clients à risque
17078.0,35,2,378.2,Standard
17079.0,77,1,118.80000000000001,Standard
17080.0,21,7,957.53,Standard
17081.0,24,6,949.39,Standard
17082.0,32,6,4732.03,Standard
17083.0,108,9,4049.79,Top Clients
17084.0,34,3,5001.21,Standard
17085.0,122,28,7847.67,Top Clients
17086.0,6,6,2050.08,Standard
17087.0,737,1,221.53,Clients à risque
17088.0,27,4,1991.01,Standard
17089.0,385,1,128.45,Clients à risque
17090.0,3,13,3080.1800000000003,Top Clients
17091.0,2,19,7495.75,Top Clients
17092.0,49,11,5511.41,Top Clients
17093.0,592,1,235.88,Clients à risque
17094.0,321,2,402.20000000000005,Standard
17095.0,22,7,2572.25,Standard
17096.0,14,11,3697.9300000000003,Top Clients
17097.0,1,9,1143.36,Standard
17098.0,381,3,591.07,Clients à risque
17099.0,532,1,582.17,Clients à risque
17100.0,17,2,971.74,Standard
17101.0,9,7,2507.05,Standard
17102.0,261,1,25.5,Standard
17103.0,721,1,424.3,Clients à risque
17104.0,423,1,474.03000000000003,Clients à risque
17105.0,158,2,665.78,Standard
17106.0,388,1,481.58000000000004,Clients à risque
17107.0,32,10,16052.72,Top Clients
17108.0,663,1,174.95,Clients à risque
17109.0,28,8,1291.71,Standard
17110.0,164,3,499.9,Standard
17111.0,46,2,459.58,Standard
17112.0,502,1,197.57,Clients à risque
17113.0,573,6,2305.59,Clients à risque
17114.0,5,8,801.12,Standard
17115.0,7,7,2761.4900000000002,Standard
17116.0,647,1,389.78,Clients à risque
17117.0,287,1,116.2,Standard
17118.0,317,1,157.02,Standard
17119.0,2,2,606.91,Standard
17120.0,232,1,307.46,Standard
17121.0,402,1,314.74,Clients à risque
17122.0,118,4,570.5,Standard
17123.0,161,3,977.1700000000001,Standard
17124.0,184,1,294.24,Standard
17125.0,49,1,230.5,Standard
17126.0,151,9,2016.43,Standard
17127.0,428,5,1155.0300000000002,Clients à risque
17128.0,334,1,157.09,Standard
17129.0,519,1,31.85,Clients à risque
17131.0,4,5,2463.17,Standard
17132.0,451,2,1220.91,Clients à risque
17133.0,15,12,14622.33,Top Clients
17134.0,106,3,625.3,Standard
17135.0,15,10,1722.18,Standard
17136.0,661,1,231.68,Clients à risque
17137.0,415,6,1099.81,Clients à risque
17138.0,275,7,4417.27,Standard
17139.0,15,25,19566.76,Top Clients
17140.0,246,1,454.12,Standard
17141.0,417,4,727.58,Clients à risque
17142.0,238,4,1275.25,Standard
17143.0,416,2,880.97,Clients à risque
17144.0,0,2,984.57,Standard
17145.0,512,4,3120.91,Clients à risque
17146.0,105,13,5852.64,Top Clients
17147.0,22,9,3199.95,Top Clients
17148.0,51,1,124.88,Standard
17149.0,450,1,143.10000000000002,Clients à risque
17150.0,376,6,1357.95,Standard
17151.0,734,1,231.90000000000003,Clients à risque
17152.0,194,4,2016.5,Standard
17153.0,23,1,213.78,Standard
17154.0,74,1,329.34,Standard
17155.0,17,7,892.46,Standard
17156.0,491,1,591.87,Clients à risque
17157.0,7,19,5151.900000000001,Top Clients
17158.0,31,5,1980.0,Standard
17159.0,21,5,2099.59,Standard
17160.0,30,17,10209.16,Top Clients
17161.0,443,1,856.01,Clients à risque
17162.0,28,10,1715.46,Standard
17163.0,21,4,699.78,Standard
17164.0,32,7,2467.35,Standard
17165.0,283,6,1794.32,Standard
17166.0,38,2,206.34,Standard
17167.0,379,3,867.11,Standard
17168.0,498,1,400.2,Clients à risque
17169.0,57,3,1156.73,Standard
17170.0,373,2,178.68,Standard
17171.0,288,2,384.59000000000003,Standard
17172.0,78,3,956.5699999999999,Standard
17173.0,4,8,3766.6,Top Clients
17174.0,217,1,59.9,Standard
17175.0,43,4,1443.69,Standard
17176.0,201,3,902.3199999999999,Standard
17177.0,504,1,119.5,Clients à risque
17178.0,730,1,432.96000000000004,Clients à risque
17179.0,177,6,1507.26,Standard
17180.0,55,11,2236.77,Standard
17181.0,56,3,309.85,Standard
17182.0,422,2,321.3,Clients à risque
17183.0,7,6,3347.31,Standard
17184.0,568,2,198.41000000000003,Clients à risque
17185.0,591,3,229.46,Clients à risque
17186.0,46,2,144.0,Standard
17187.0,226,2,467.71,Standard
17188.0,10,13,4592.93,Top Clients
17189.0,105,5,953.63,Standard
17190.0,58,7,1726.57,Standard
17191.0,27,15,4310.34,Top Clients
17192.0,535,1,75.28,Clients à risque
17193.0,35,9,2310.04,Top Clients
17194.0,273,3,812.5,Standard
17195.0,654,1,562.98,Clients à risque
17196.0,427,1,327.75,Clients à risque
17197.0,29,1,1013.01,Standard
17198.0,23,3,692.22,Standard
17199.0,581,1,135.04000000000002,Clients à risque
17200.0,386,4,356.71,Clients à risque
17201.0,53,4,1143.1,Standard
17202.0,420,1,160.65,Clients à risque
17203.0,35,10,5564.09,Top Clients
17204.0,174,9,5504.6900000000005,Top Clients
17205.0,53,3,999.35,Standard
17206.0,52,1,204.24,Standard
17207.0,651,1,292.62,Clients à risque
17208.0,395,1,111.15,Clients à risque
17209.0,648,3,595.7,Clients à risque
17210.0,392,1,251.72,Clients à risque
17211.0,26,13,3773.35,Top Clients
17212.0,252,3,794.41,Standard
17213.0,39,13,4869.400000000001,Top Clients
17214.0,59,6,1059.1200000000001,Standard
17215.0,463,1,186.15,Clients à risque
17216.0,553,1,63.6,Clients à risque
17217.0,233,2,210.1,Standard
17218.0,3,18,3891.39,Top Clients
17219.0,31,2,259.13,Standard
17220.0,23,21,4457.31,Top Clients
17221.0,6,5,976.62,Standard
17222.0,64,6,1579.51,Standard
17223.0,309,3,558.04,Standard
17224.0,500,1,100.86000000000001,Clients à risque
17225.0,581,1,131.15,Clients à risque
17226.0,308,3,895.47,Standard
17227.0,18,12,1878.93,Standard
17228.0,15,13,2820.03,Top Clients
17229.0,95,2,318.76,Standard
17230.0,263,18,9388.49,Top Clients
17231.0,11,25,7064.8,Top Clients
17232.0,2,2,417.77,Standard
17233.0,34,3,560.86,Standard
17234.0,182,1,149.89,Standard
17235.0,24,8,1562.98,Standard
17236.0,12,12,1929.26,Standard
17237.0,10,4,994.13,Standard
17238.0,2,32,7331.67,Top Clients
17239.0,312,4,1189.45,Standard
17240.0,595,1,130.60000000000002,Clients à risque
17241.0,384,12,2736.64,Clients à risque
17242.0,107,5,2889.2799999999997,Standard
17243.0,0,69,20203.58,Top Clients
17244.0,52,5,1826.04,Standard
17245.0,204,2,371.63,Standard
17246.0,546,2,38.92,Clients à risque
17247.0,14,1,280.09000000000003,Standard
17248.0,119,2,500.54,Standard
17249.0,428,1,68.03,Clients à risque
17250.0,3,2,381.97,Standard
17251.0,362,3,798.98,Standard
17252.0,116,2,348.90999999999997,Standard
17253.0,17,1,178.26,Standard
17254.0,4,3,469.48,Standard
17255.0,40,4,781.7,Standard
17256.0,106,5,498.93,Standard
17257.0,435,2,189.78,Clients à risque
17258.0,396,2,417.3,Clients à risque
17259.0,147,6,1452.39,Standard
17260.0,410,1,120.95,Clients à risque
17261.0,509,1,221.59,Clients à risque
17262.0,51,11,2488.76,Top Clients
17263.0,207,1,63.440000000000005,Standard
17264.0,423,1,268.28,Clients à risque
17265.0,138,2,550.01,Standard
17266.0,1,5,501.72,Standard
17267.0,126,2,317.2,Standard
17268.0,107,11,1733.8899999999999,Standard
17269.0,385,1,491.81,Clients à risque
17270.0,468,2,601.45,Clients à risque
17271.0,735,1,204.3,Clients à risque
17272.0,41,4,2148.63,Standard
17273.0,423,1,141.12,Clients à risque
17274.0,34,2,573.22,Standard
17275.0,382,1,114.1,Clients à risque
17276.0,401,1,502.49,Clients à risque
17277.0,227,2,1065.3500000000001,Standard
17278.0,240,2,271.24,Standard
17279.0,57,1,187.82999999999998,Standard
17280.0,437,1,118.86,Clients à risque
17281.0,373,6,797.85,Standard
17282.0,129,5,2308.54,Standard
17283.0,378,1,188.46,Standard
17284.0,59,8,2788.06,Top Clients
17285.0,627,2,407.94,Clients à risque
17286.0,21,3,389.18,Standard
17287.0,25,21,3826.86,Top Clients
17288.0,8,11,2468.43,Top Clients
17289.0,31,9,2041.8,Standard
17290.0,3,8,1487.96,Standard
17291.0,307,1,550.8000000000001,Standard
17292.0,471,2,271.75,Clients à risque
17293.0,7,17,3750.63,Top Clients
17294.0,668,2,467.79,Clients à risque
17295.0,28,3,547.0,Standard
17296.0,729,1,338.13,Clients à risque
17297.0,16,1,128.18,Standard
17298.0,100,5,954.26,Standard
17299.0,11,6,993.23,Standard
17300.0,390,2,393.64,Clients à risque
17301.0,20,2,294.39,Standard
17302.0,14,5,1135.63,Standard
17303.0,360,1,250.04,Standard
17304.0,533,1,111.5,Clients à risque
17305.0,648,1,2135.46,Clients à risque
17306.0,10,21,9782.35,Top Clients
17307.0,394,11,3999.8900000000003,Clients à risque
17308.0,392,2,4511.76,Clients à risque
17309.0,94,3,320.39,Standard
17310.0,386,2,1025.1,Clients à risque
17311.0,77,6,3566.56,Standard
17312.0,138,3,644.3,Standard
17313.0,30,1,2328.84,Standard
17314.0,24,17,4904.43,Top Clients
17315.0,1,43,9599.58,Top Clients
17316.0,419,1,124.45,Clients à risque
17317.0,45,3,2600.34,Standard
17318.0,724,1,157.32999999999998,Clients à risque
17319.0,668,1,29.099999999999998,Clients à risque
17320.0,99,6,2444.85,Standard
17321.0,7,6,1665.21,Standard
17322.0,375,5,922.59,Standard
17323.0,14,12,1551.04,Standard
17324.0,17,12,2171.07,Standard
17325.0,279,3,609.5699999999999,Standard
17326.0,407,2,312.35,Clients à risque
17327.0,409,2,152.35,Clients à risque
17328.0,672,1,104.7,Clients à risque
17329.0,13,5,998.53,Standard
17330.0,22,4,423.8,Standard
17331.0,123,1,175.2,Standard
17332.0,527,5,838.27,Clients à risque
17333.0,85,1,494.25,Standard
17334.0,301,3,635.1500000000001,Standard
17335.0,383,2,497.04,Clients à risque
17336.0,471,1,81.12,Clients à risque
17337.0,150,4,1981.06,Standard
17338.0,16,17,11889.33,Top Clients
17339.0,93,3,302.36,Standard
17340.0,29,18,19617.95,Top Clients
17341.0,156,5,1272.21,Standard
17342.0,379,4,1227.54,Standard
17343.0,354,6,1259.94,Standard
17344.0,45,2,457.36,Standard
17345.0,14,10,1586.63,Standard
17346.0,3,26,4998.61,Top Clients
17347.0,85,1,228.96,Standard
17348.0,14,9,2442.29,Top Clients
17349.0,178,5,772.41,Standard
17350.0,7,7,1893.701,Standard
17351.0,35,12,1988.23,Standard
17352.0,695,1,36.25,Clients à risque
17353.0,128,4,3242.0,Standard
17354.0,50,4,3133.96,Standard
17355.0,385,1,273.31,Clients à risque
17356.0,311,5,946.47,Standard
17357.0,23,2,384.39,Standard
17358.0,302,5,861.01,Standard
17359.0,10,2,284.46,Standard
17360.0,16,6,1200.51,Standard
17361.0,48,5,871.7900000000001,Standard
17362.0,238,7,1024.04,Standard
17363.0,394,3,920.46,Clients à risque
17364.0,0,28,11972.92,Top Clients
17365.0,12,15,8184.49,Top Clients
17366.0,431,2,1077.24,Clients à risque
17367.0,237,1,167.55,Standard
17368.0,22,14,2758.29,Top Clients
17369.0,455,1,979.2,Clients à risque
17370.0,72,4,446.18,Standard
17371.0,16,6,655.37,Standard
17372.0,40,28,4347.31,Top Clients
17373.0,39,7,1167.5,Standard
17374.0,218,3,727.11,Standard
17375.0,198,4,660.55,Standard
17376.0,70,4,453.64,Standard
17377.0,23,78,17644.27,Top Clients
17378.0,373,1,10.95,Standard
17379.0,10,1,389.71999999999997,Standard
17380.0,433,3,645.0,Clients à risque
17381.0,8,38,36398.65,Top Clients
17382.0,64,8,902.28,Standard
17383.0,3,2,304.09000000000003,Standard
17384.0,18,3,507.55,Standard
17385.0,14,1,256.11,Standard
17386.0,7,7,2812.77,Standard
17387.0,19,2,746.81,Standard
17388.0,77,11,2675.37,Top Clients
17389.0,0,61,57215.33,Top Clients
17390.0,420,1,149.3,Clients à risque
17391.0,163,2,508.8,Standard
17392.0,306,3,585.92,Standard
17393.0,410,2,381.15000000000003,Clients à risque
17394.0,218,1,203.86999999999998,Standard
17395.0,507,1,97.5,Clients à risque
17396.0,38,14,8409.6,Top Clients
17397.0,21,3,1198.28,Standard
17398.0,114,3,653.38,Standard
17400.0,125,8,4623.28,Top Clients
17401.0,540,1,114.85,Clients à risque
17402.0,4,23,4635.5599999999995,Top Clients
17403.0,35,2,382.87,Standard
17404.0,3,23,47781.12,Top Clients
17405.0,0,3,1031.41,Standard
17406.0,332,13,4186.95,Top Clients
17407.0,411,1,552.9,Clients à risque
17408.0,162,3,316.09000000000003,Standard
17409.0,184,10,7793.51,Top Clients
17410.0,15,5,1214.72,Standard
17411.0,11,5,1425.38,Standard
17412.0,2,16,4220.22,Top Clients
17413.0,404,2,560.14,Clients à risque
17414.0,43,6,2249.52,Standard
17415.0,79,1,507.84,Standard
17416.0,29,22,17298.45,Top Clients
17417.0,548,1,164.18,Clients à risque
17418.0,41,3,670.0600000000001,Standard
17419.0,10,18,6126.25,Top Clients
17420.0,49,6,953.58,Standard
17421.0,385,3,1059.41,Clients à risque
17422.0,15,11,3594.76,Top Clients
17423.0,45,3,1118.95,Standard
17425.0,18,2,759.1700000000001,Standard
17426.0,7,13,8077.77,Top Clients
17427.0,71,1,100.8,Standard
17428.0,0,45,31466.760000000002,Top Clients
17429.0,127,5,1357.46,Standard
17430.0,32,4,622.57,Standard
17431.0,312,1,403.3,Standard
17432.0,17,9,1728.99,Standard
17433.0,87,2,569.96,Standard
17434.0,1,7,2373.82,Standard
17435.0,410,1,331.35,Clients à risque
17436.0,1,5,534.0600000000001,Standard
17437.0,529,1,369.68,Clients à risque
17438.0,253,5,1422.77,Standard
17439.0,655,1,325.74,Clients à risque
17440.0,156,4,323.58,Standard
17441.0,731,1,293.35,Clients à risque
17442.0,36,15,4620.3,Top Clients
17443.0,219,1,534.24,Standard
17444.0,147,3,2940.04,Standard
17446.0,176,2,120.89999999999999,Standard
17447.0,39,2,541.53,Standard
17448.0,496,46,14523.67,Clients à risque
17449.0,1,13,4868.15,Top Clients
17450.0,7,51,244784.25,Top Clients
17451.0,0,7,1721.4,Standard
17453.0,17,2,486.72,Standard
17454.0,191,10,1547.94,Standard
17455.0,203,1,131.7,Standard
17456.0,364,2,975.5600000000001,Standard
17457.0,126,14,5984.81,Top Clients
17458.0,14,2,529.58,Standard
17459.0,42,2,657.3,Standard
17460.0,93,16,2157.9700000000003,Standard
17461.0,22,3,735.82,Standard
17462.0,59,2,675.69,Standard
17463.0,15,7,2535.26,Standard
17464.0,157,3,907.1400000000001,Standard
17465.0,425,7,2542.79,Clients à risque
17466.0,9,2,763.28,Standard
17467.0,394,1,102.6,Clients à risque
17468.0,9,3,194.8,Standard
17469.0,15,17,5051.25,Top Clients
17470.0,44,11,2626.47,Top Clients
17471.0,474,1,321.65000000000003,Clients à risque
17472.0,190,4,922.35,Standard
17473.0,408,2,607.0,Clients à risque
17474.0,599,1,1047.0,Clients à risque
17475.0,78,1,194.37,Standard
17476.0,395,2,489.86,Clients à risque
17477.0,612,2,1144.3,Clients à risque
17478.0,407,2,1272.8000000000002,Clients à risque
17479.0,632,1,389.26000000000005,Clients à risque
17480.0,77,2,882.23,Standard
17481.0,3,4,1255.59,Standard
17482.0,486,2,775.64,Clients à risque
17483.0,64,4,591.73,Standard
17484.0,575,2,209.57,Clients à risque
17486.0,260,1,396.87,Standard
17487.0,727,1,160.55,Clients à risque
17488.0,640,1,336.5,Clients à risque
17489.0,58,2,376.64,Standard
17490.0,0,9,2750.5,Top Clients
17491.0,0,17,5653.67,Top Clients
17492.0,247,3,1122.42,Standard
17493.0,384,1,100.91,Clients à risque
17494.0,501,1,54.7,Clients à risque
17495.0,7,3,806.72,Standard
17496.0,358,4,1412.89,Standard
17497.0,389,2,287.25,Clients à risque
17498.0,75,1,272.21999999999997,Standard
17499.0,289,2,1341.3899999999999,Standard
17500.0,16,3,1138.0,Standard
17501.0,220,2,288.6,Standard
17502.0,8,4,689.1,Standard
17503.0,2,2,558.96,Standard
17504.0,205,18,9490.17,Top Clients
17505.0,161,5,2435.48,Standard
17506.0,75,1,302.2,Standard
17507.0,261,2,605.58,Standard
17508.0,280,8,4579.23,Top Clients
17509.0,57,8,6083.64,Top Clients
17510.0,24,2,514.56,Standard
17511.0,2,60,172132.87,Top Clients
17512.0,28,18,5467.820000000001,Top Clients
17513.0,71,3,1158.8,Standard
17514.0,127,2,522.0,Standard
17515.0,30,9,1602.51,Standard
17516.0,14,6,947.5,Standard
17517.0,308,1,153.94,Standard
17518.0,425,2,329.42,Clients à risque
17519.0,16,15,4774.17,Top Clients
17520.0,53,1,546.81,Standard
17521.0,29,5,1278.06,Standard
17522.0,1,5,1070.71,Standard
17523.0,10,4,652.74,Standard
17524.0,360,3,539.14,Standard
17525.0,359,3,1161.9,Standard
17526.0,4,12,3939.24,Top Clients
17527.0,53,4,939.37,Standard
17528.0,0,8,3628.5,Top Clients
17529.0,609,2,1240.25,Clients à risque
17530.0,0,12,2791.69,Top Clients
17531.0,189,3,1266.82,Standard
17532.0,385,1,65.34,Clients à risque
17533.0,434,1,34.8,Clients à risque
17534.0,53,5,1668.83,Standard
17535.0,279,1,164.4,Standard
17536.0,176,3,364.83,Standard
17537.0,29,2,887.6700000000001,Standard
17538.0,25,1,98.42,Standard
17539.0,617,4,1176.84,Clients à risque
17540.0,24,6,1590.6000000000001,Standard
17541.0,509,1,119.86,Clients à risque
17542.0,269,3,340.85,Standard
17543.0,549,1,120.05,Clients à risque
17544.0,389,3,944.82,Clients à risque
17545.0,42,6,1409.8600000000001,Standard
17547.0,375,2,727.85,Standard
17548.0,233,4,731.26,Standard
17549.0,23,2,148.86,Standard
17550.0,196,9,2506.64,Top Clients
17551.0,358,1,290.34,Standard
17552.0,59,12,2786.77,Top Clients
17553.0,129,4,3757.6,Standard
17554.0,0,5,1952.45,Standard
17555.0,19,5,1045.74,Standard
17556.0,205,2,300.67,Standard
17557.0,13,4,575.46,Standard
17558.0,392,1,259.17,Clients à risque
17559.0,512,1,167.62,Clients à risque
17560.0,94,8,1895.8,Standard
17561.0,18,4,703.02,Standard
17562.0,13,7,1122.38,Standard
17563.0,577,2,392.38,Clients à risque
17564.0,23,3,454.01,Standard
17565.0,586,1,131.83,Clients à risque
17566.0,7,2,869.77,Standard
17567.0,6,9,4838.08,Top Clients
17568.0,632,1,374.45,Clients à risque
17569.0,331,1,344.14,Standard
17570.0,381,1,100.0,Clients à risque
17571.0,49,5,1630.91,Standard
17572.0,70,10,652.21,Standard
17573.0,28,3,380.6,Standard
17574.0,242,1,185.65,Standard
17575.0,666,1,171.7,Clients à risque
17576.0,7,41,8711.95,Top Clients
17577.0,644,2,348.75,Clients à risque
17578.0,217,7,1047.33,Standard
17579.0,4,4,753.28,Standard
17580.0,252,5,541.02,Standard
17581.0,0,43,17951.17,Top Clients
17582.0,235,5,1446.95,Standard
17583.0,559,1,135.95,Clients à risque
17584.0,6,6,5309.42,Standard
17585.0,108,7,2064.71,Standard
17586.0,618,1,167.4,Clients à risque
17587.0,627,1,176.71,Clients à risque
17588.0,99,7,2939.55,Standard
17589.0,59,18,13837.94,Top Clients
17590.0,1,3,1468.02,Standard
17591.0,72,8,2339.32,Top Clients
17592.0,738,1,148.3,Clients à risque
17593.0,3,11,8092.32,Top Clients
17594.0,84,4,2497.88,Standard
17595.0,11,2,386.69,Standard
17596.0,22,13,4491.46,Top Clients
